provider_id,hospital_name,state,control_type,operating_costs,gross_charges,ccr,markup
340091,THE MOSES H. CONE MEMORIAL HOSPITAL,NC,Government (nonfederal),1250415397.0,2017928977.0,0.6196528278507396,1.613806885169057
100242,HCA FLORIDA GULF COAST HOSPITAL,FL,Nonprofit,225475633.0,1785630038.0,0.12627231184604434,7.91939250482113
50248,NATIVIDAD MEDICAL CENTER,CA,For-profit,333621599.0,452485105.0,0.7373095717703237,1.3562824060441003
150157,ASCENSION ST. VINCENT CARMEL,IN,Government (nonfederal),151707645.0,542682856.0,0.2795512025535592,3.577162218818966
50588,SAN DIMAS COMMUNITY HOSPITAL,CA,Nonprofit,61790296.0,101850632.0,0.6066756267157969,1.648327303691829
340047,NORTH CAROLINA BAPTIST HOSPITAL,NC,Government (nonfederal),1893692754.0,4337509364.0,0.43658528318510853,2.290503227008704
281319,JEFFERSON COMMUNITY HEALTH CENTER,NE,Government (nonfederal),29315137.0,33890279.0,0.8650013474365319,1.1560675633206148
390058,UPMC CARLISLE,PA,Government (nonfederal),135114183.0,377610113.0,0.3578139947750817,2.7947481501627403
450644,HCA HOUSTON HEALTHCARE WEST,TX,Nonprofit,164904035.0,990394654.0,0.1665033573575812,6.005884901482247
370215,OKLAHOMA HEART HOSPITAL,OK,Nonprofit,238530969.0,636584105.0,0.3747045631935783,2.6687692070709694
140276,LOYOLA UNIVERSITY MEDICAL CENTER,IL,Government (nonfederal),912916530.0,1982990642.0,0.46037359464251065,2.1721489060998818
520011,LAKEVIEW MEDICAL CENTER OF RICE LAKE,WI,Government (nonfederal),132465549.0,282683166.0,0.4686007691027488,2.134012716015694
450092,FORT DUNCAN MEDICAL CENTER,TX,Nonprofit,54889945.0,347773265.0,0.15783256082091301,6.335828265085709
110135,TAYLOR REGIONAL HOSPITAL,GA,Government (nonfederal),27512124.0,41894806.0,0.6566953430933657,1.5227761404390299
110029,NORTHEAST GEORGIA MEDICAL CENTER,GA,Government (nonfederal),1231048412.0,3228101865.0,0.38135364479893824,2.6222379506225297
110107,AHN THE MEDICAL CENTER,GA,Nonprofit,682431202.0,1286742292.0,0.5303557722807792,1.8855267581976711
390110,MEMORIAL MEDICAL CENTER,PA,Nonprofit,281856309.0,627925357.0,0.4488691304753281,2.2278208326356816
491308,RAPPAHANNOCK GENERAL HOSPITAL,VA,Government (nonfederal),48018930.0,98054712.0,0.489715680364244,2.042001185782357
500050,PEACEHEALTH SOUTHWEST MEDICAL CENTER,WA,Government (nonfederal),636468686.0,1300337962.0,0.48946405057733755,2.043050963233091
70012,ROCKVILLE GENERAL HOSPITAL  INC.,CT,Nonprofit,42056023.0,119631043.0,0.3515477416676874,2.844563857119823
230105,MCLAREN NORTHERN MICHIGAN,MI,Government (nonfederal),214479592.0,416915704.0,0.5144435432444157,1.9438478976591862
490094,RICHMOND COMMUNITY HOSPITAL,VA,Government (nonfederal),176114292.0,1152754951.0,0.15277686888026212,6.545493485559934
140130,NORTHWESTERN LAKE FOREST HOSPITAL,IL,Government (nonfederal),476702423.0,2127899658.0,0.2240248600105748,4.463790313060775
670280,NORTH HOUSTON SURGICAL HOSPITAL,TX,Nonprofit,43736316.0,390644500.0,0.11195937994775301,8.93181080912256
230254,ASCENSION PROVIDENCE ROCHESTER HOSPI,MI,Government (nonfederal),237442821.0,344981902.0,0.6882761664407543,1.4529051691143782
140210,HARRISBURG MEDICAL CENTER  INC.,IL,Government (nonfederal),56746271.0,100590216.0,0.564133106146228,1.7726312976583076
100284,WESTCHESTER GENERAL HOSPITAL,FL,Nonprofit,48140065.0,86012962.0,0.5596838416051757,1.7867230133569618
150021,PARKVIEW HOSPITAL,IN,Government (nonfederal),1285116127.0,3207638017.0,0.4006425039823937,2.4959907899436082
450889,TEXAS INSTITUTE  FOR SURGERY AT PRES,TX,Nonprofit,55846665.0,158013164.0,0.35343045849015464,2.8294109236424414
510058,CAMDEN-CLARK MEMORIAL HOSPITAL,WV,Government (nonfederal),301161761.0,671155032.0,0.4487216017773968,2.2285532856875543
520033,ASPIRUS WISCONSIN RAPIDS HOSPITAL,WI,Government (nonfederal),129152267.0,308527424.0,0.4186087101287955,2.3888657254463834
50131,NOVATO COMMUNITY HOSPITAL,CA,Government (nonfederal),85308600.0,195985085.0,0.435281082741577,2.2973660920469916
230303,MUNSON HEALTHCARE MANISTEE HOSPITAL,MI,Government (nonfederal),47433986.0,140662834.0,0.3372176192611049,2.9654441016194593
120006,ADVENTIST HEALTH CASTLE,HI,Government (nonfederal),171482917.0,294116799.0,0.5830435989479132,1.715137601723908
150115,MEMORIAL HOSP & HEALTH CARE CTR,IN,Government (nonfederal),156278786.0,573415279.0,0.27254032413042834,3.6691818107673297
40163,UNITY HEALTH - NEWPORT,AR,Government (nonfederal),15608499.0,30926939.0,0.5046894230301938,1.9814165987389307
390062,NASON HOSPITAL,PA,Nonprofit,39587740.0,124575291.0,0.3177816377727747,3.1468149230039404
260068,BOONE HOSPITAL CENTER,MO,Government (nonfederal),321490977.0,516300717.0,0.6226816396228247,1.60595709969179
40002,JOHNSON REGIONAL MEDICAL CENTER,AR,Government (nonfederal),32140274.0,51614363.0,0.6227001968424952,1.605909240226141
260108,MISSOURI BAPTIST MEDICAL CENTER,MO,Government (nonfederal),604647823.0,1445437748.0,0.4183146758389487,2.390544864328404
510031,ST FRANCIS HOSPITAL,WV,Government (nonfederal),54087855.0,199914860.0,0.2705544500293775,3.6961136654430096
500054,PROV SACRED HEART MEDICAL CENTER,WA,Government (nonfederal),861856853.0,1038884166.0,0.8295986031998105,1.2054022224036316
41332,UNITY HEALTH - NEWPORT,AR,Government (nonfederal),5416280.0,11704340.0,0.46275825890225336,2.1609554897457297
360071,VAN WERT COUNTY HOSPITAL,OH,Government (nonfederal),63444790.0,97686871.0,0.6494710020960749,1.5397146243213982
140213,SILVER CROSS HOSPITAL,IL,Government (nonfederal),452838304.0,796476470.0,0.5685520176132761,1.758854016907545
520109,MILE BLUFF MEDICAL CENTER  INC.,WI,Government (nonfederal),74613993.0,155700272.0,0.4792155597518802,2.0867435951323503
160029,UNIVERSITY OF IOWA HEALTH CARE MEDIC,IA,Other,164281291.0,436520436.0,0.3763427263689437,2.6571524568795843
140110,OTTAWA REGIONAL HOSPITAL & HEALTHCAR,IL,Government (nonfederal),96662126.0,362231606.0,0.2668517169647532,3.747399534746422
110050,ADVENTHEALTH MURRAY,GA,Government (nonfederal),21746302.0,158467491.0,0.13722878972066263,7.287100629799035
220010,LAWRENCE GENERAL HOSPITAL,MA,Government (nonfederal),270946116.0,394015832.0,0.687652865684849,1.4542221081331168
110146,SGHS - CAMDEN CAMPUS,GA,Government (nonfederal),53072129.0,129453318.0,0.40997117586433746,2.4391958724700866
490098,COMMUNITY MEMORIAL HOSPITAL,VA,Nonprofit,132703146.0,295461133.0,0.44913909539499397,2.2264817519849904
370235,ST. JOHN BROKEN ARROW,OK,Government (nonfederal),59581170.0,228142692.0,0.2611574777069782,3.829107283391716
390337,GEISINGER MEDICAL CENTER MUNCY,PA,Government (nonfederal),26121415.0,52004679.0,0.5022897074319024,1.9908829211587507
10157,SHOALS HOSPITAL,AL,Nonprofit,33513739.0,57637662.0,0.5814555593875408,1.7198218915531924
50292,RIVERSIDE UNIVERSITY HEALTH SYSTEM,CA,For-profit,893954994.0,1236900382.0,0.7227380692974836,1.3836271292198856
50767,KFH - VACAVILLE,CA,Government (nonfederal),371707738.0,953194355.0,0.38996007063008675,2.5643651114952037
50099,SAN ANTONIO REGIONAL HOSPITAL,CA,Government (nonfederal),390574099.0,1436905809.0,0.2718160762895211,3.6789582634356917
410011,LANDMARK MEDICAL CENTER,RI,Government (nonfederal),120827523.0,365869574.0,0.3302475296838977,3.0280317341273313
43026,BAPTIST HEALTH REHABILITATION INSTIT,AR,Government (nonfederal),37599561.0,50233373.0,0.7484976372181896,1.33600956138823
170123,WESLEY MEDICAL CENTER,KS,Nonprofit,440400837.0,2429208212.0,0.1812939849389905,5.515902804698802
170027,PRATT REGIONAL MEDICAL CENTER,KS,Government (nonfederal),41377848.0,58395299.0,0.7085818329314488,1.4112696001010008
390013,EVANGELICAL COMMUNITY HOSPITAL,PA,Government (nonfederal),194678646.0,687028692.0,0.283363196132717,3.5290398105604246
51307,CATALINA ISLAND MEDICAL CENTER,CA,Other,18545644.0,18927056.0,0.9798483187242644,1.0205661232362704
50245,ARROWHEAD REGIONAL MEDICAL CENTER,CA,For-profit,694120972.0,967799483.0,0.7172156879525838,1.394280711921783
230270,COREWELL HEALTH TAYLOR,MI,Government (nonfederal),168221430.0,526538878.0,0.31948529734208914,3.1300344908493525
150075,BLUFFTON REGIONAL MEDICAL CENTER,IN,Nonprofit,37562793.0,161267697.0,0.23292199057074647,4.293282903643507
60119,MEDICAL CENTER OF THE ROCKIES,CO,Government (nonfederal),398582252.0,994779711.0,0.40067388547694255,2.495795299485638
50140,KFH - FONTANA,CA,Government (nonfederal),1257068922.0,2412407774.0,0.5210847583680519,1.9190735939616206
10023,BAPTIST MEDICAL CENTER SOUTH,AL,Other,566434470.0,929083982.0,0.6096698263817447,1.64023206779771
190208,EAST CARROLL PARISH HOSPITAL,LA,For-profit,13789597.0,16477790.0,0.8368596152760777,1.1949435505620651
420051,MCLEOD REGIONAL MEDICAL CENTER,SC,Government (nonfederal),666078453.0,1967547395.0,0.3385323548965894,2.9539274032033584
180067,UNIVERSITY HOSPITAL,KY,Government (nonfederal),2381779469.0,4605666810.0,0.5171410714792892,1.933708334438582
454119,CARROLLTON SPRINGS,TX,Nonprofit,33127044.0,48910643.0,0.677297250007529,1.4764566074775642
50289,SETON MEDICAL CENTER,CA,Nonprofit,178007943.0,356805397.0,0.4988936392125257,2.0044352571390593
450133,MIDLAND MEMORIAL HOSPITAL,TX,Other,304860546.0,701691220.0,0.43446538493099573,2.301679338985373
340184,HAYWOOD REGIONAL MEDICAL CENTER,NC,Nonprofit,106557729.0,449336602.0,0.23714455605377102,4.216837260110902
450747,PALESTINE REGIONAL MEDICAL CENTER,TX,Nonprofit,67862366.0,297759537.0,0.22790996615500514,4.3876975494783075
10006,NORTH ALABAMA MEDICAL CENTER,AL,Nonprofit,162754825.0,553222091.0,0.2941943708462647,3.399113304321393
440185,BRADLEY MEDICAL CENTER,TN,Government (nonfederal),147560848.0,864652796.0,0.17065907689495288,5.85963558572122
390079,ROBERT PACKER HOSPITAL,PA,Government (nonfederal),381168306.0,1042764597.0,0.3655362937105929,2.735706459812532
171381,MEMORIAL HOSPITAL - ABILENE,KS,Other,34335029.0,35629850.0,0.9636590948320019,1.0377113705073615
450358,THE METHODIST HOSPITAL,TX,Government (nonfederal),2009955308.0,5414002490.0,0.3712512714415098,2.6935934686961707
320074,LOVELACE WESTSIDE HOSPITAL,NM,Nonprofit,52969106.0,349272139.0,0.15165568645599872,6.593883970781006
450808,NORTHWEST HILLS SURGICAL HOSPITAL,TX,Nonprofit,36706416.0,101007318.0,0.3634035308214005,2.751761926307379
330307,CAYUGA MEDICAL CENTER AT ITHACA,NY,Government (nonfederal),257096123.0,476062884.0,0.5400465603195397,1.8516921937403155
10150,REGIONAL MEDICAL CTR OF CENTRAL AL,AL,Other,25426703.0,117083674.0,0.21716693823598326,4.604752491897986
60001,NORTH COLORADO MEDICAL CENTER,CO,Government (nonfederal),289439872.0,539574241.0,0.5364227014684343,1.8642014912168008
340028,CAPE FEAR VALLEY MEDICAL CENTER,NC,For-profit,672164430.0,1326560979.0,0.5066969710707886,1.9735661689208994
220060,BETH ISRAEL DEACONESS - PLYMOUTH,MA,Government (nonfederal),314773731.0,545737900.0,0.5767855430234917,1.7337466448240562
21311,KETCHIKAN MEDICAL CENTER,AK,Government (nonfederal),91232633.0,102089168.0,0.8936563475568731,1.1189983741892005
170185,ST. LUKES SOUTH,KS,Government (nonfederal),186217065.0,574726747.0,0.32400974197221416,3.0863269539770695
100057,ADVENTHEALTH WATERMAN,FL,Government (nonfederal),316581964.0,852299838.0,0.3714443554781011,2.692193286159536
320063,CARLSBAD MEDICAL CENTER,NM,Nonprofit,68683568.0,320904544.0,0.21403114815351446,4.672217145154719
450193,CHI ST LUKES HEALTH BAYLOR MED CTR,TX,Government (nonfederal),1180239051.0,2077832559.0,0.5680145139163738,1.7605183943367078
670031,ST. LUKES PATIENTS MEDICAL CENTER,TX,Nonprofit,80966164.0,343294112.0,0.23585072149446012,4.239970069472477
670023,METHODIST MANSFIELD MEDICAL CENTER,TX,Government (nonfederal),270874589.0,618816771.0,0.43772987691052734,2.2845139268490042
440072,DYERSBURG REGIONAL MEDICAL CENTER,TN,Other,56261400.0,137609748.0,0.4088474894961656,2.445899817636959
40154,BHMC-CONWAY,AR,Government (nonfederal),84424174.0,216588857.0,0.38979001583631795,2.565483874322537
100046,ADVENTHEALTH ZEPHYRHILLS,FL,Government (nonfederal),191213676.0,608681054.0,0.3141442874612621,3.183250626905996
100069,ADVENTHEALTH CARROLLWOOD,FL,Government (nonfederal),209749861.0,701065818.0,0.29918711712171936,3.3423899050879466
150076,ST. JOSEPHS REG MED CENTER PLYMOUTH,IN,Government (nonfederal),45785192.0,177829366.0,0.257466992262684,3.8839930167814956
50226,ANAHEIM REGIONAL MEDICAL CENTER,CA,Nonprofit,149440559.0,374700166.0,0.39882704241983175,2.5073525454358077
50070,KFH - SOUTH SAN FRANCISCO,CA,Government (nonfederal),252717432.0,572316306.0,0.44156951208725476,2.2646491042216668
500051,OVERLAKE HOSPITAL MEDICAL CENTER,WA,Government (nonfederal),520381937.0,1024850665.0,0.5077636720858253,1.9694201357338812
110237,NGMC LUMPKIN  LLC,GA,Government (nonfederal),28950392.0,94364395.0,0.30679359519021976,3.259520458306748
50393,PIH HEALTH HOSPITAL - DOWNEY,CA,Government (nonfederal),161085587.0,531391378.0,0.303139256053191,3.2988139280269686
100150,LOWER KEYS MEDICAL CENTER,FL,Nonprofit,86168149.0,274037270.0,0.31443952495950644,3.1802617693458863
431321,MONUMENT HEALTH STURGIS REGIONAL,SD,Government (nonfederal),32288591.0,52682836.0,0.6128863487910939,1.6316238760619812
170176,OVERLAND PARK REGIONAL MED CTR,KS,Nonprofit,281102019.0,1191115101.0,0.23599903885359272,4.237305392673113
670034,ROUND ROCK HOSPITAL,TX,Government (nonfederal),422994169.0,1474978446.0,0.2867798984772419,3.486994748620282
360065,FISHER-TITUS MEDICAL CENTER,OH,Government (nonfederal),139772689.0,254471980.0,0.549265537997543,1.820613038359733
50704,MISSION COMMUNITY HOSPITAL,CA,Nonprofit,135954462.0,143847755.0,0.9451274508941763,1.0580583592762112
70034,NORWALK HOSPITAL,CT,Government (nonfederal),299495452.0,568140677.0,0.5271501656622274,1.8969926695247443
150104,WITHAM MEMORIAL HOSPITAL,IN,For-profit,94009336.0,325631381.0,0.2886986374326128,3.4638196040444322
50195,WASHINGTON HOSPITAL DISTRICT,CA,Other,535167004.0,953064396.0,0.5615223968559623,1.7808728656223358
460051,HOLY CROSS HOSPITAL - JORDAN VALLEY,UT,Government (nonfederal),199474847.0,516272067.0,0.38637543990928336,2.5881562250302164
340113,CAROLINAS MEDICAL CENTER,NC,Other,2576925397.0,6099003704.0,0.42251579472069134,2.366775425901086
440031,ROANE COUNTY MEDICAL CENTER,TN,Government (nonfederal),39430449.0,88158822.0,0.4472660603382382,2.2358056840793266
360365,AVITA ONTARIO HOSPITAL,OH,Government (nonfederal),95296714.0,215957267.0,0.4412757918445041,2.2661564909782723
130014,WEST VALLEY MEDICAL CENTER,ID,Nonprofit,91454014.0,426473420.0,0.2144424709985443,4.663255349295002
20001,PROVIDENCE ALASKA MEDICAL CENTER,AK,Government (nonfederal),607916086.0,948910248.0,0.6406465598630567,1.5609230777946546
50510,KFH - SAN RAFAEL,CA,Government (nonfederal),231386794.0,543775185.0,0.42551922261770736,2.3500700951844293
231317,KELSEY MEMORIAL HOSPITAL,MI,Government (nonfederal),14630850.0,27940939.0,0.5236348713978438,1.9097276644897598
380017,LEGACY GOOD SAMARITAN HOSPITAL,OR,Government (nonfederal),414066562.0,561625047.0,0.7372651277071693,1.3563641659139818
170187,SALINA SURGICAL HOSPITAL,KS,Nonprofit,21479488.0,61329182.0,0.350232748905733,2.855244128724111
50129,ST. BERNARDINE MEDICAL CENTER,CA,Government (nonfederal),354125896.0,703702934.0,0.5032320868510121,1.9871546869308874
140211,DELNOR-COMMUNITY HOSPITAL,IL,Government (nonfederal),365724144.0,1636137439.0,0.22352898679681152,4.473692715786355
10001,SOUTHEAST HEALTH MEDICAL CENTER,AL,For-profit,352029811.0,859593600.0,0.40953051651385025,2.441820474118881
450711,RIO GRANDE REGIONAL HOSPITAL,TX,Nonprofit,211159542.0,1168473221.0,0.18071406191002473,5.533603690994934
450833,ENNIS REGIONAL MEDICAL CENTER,TX,Nonprofit,20184073.0,127747052.0,0.15800030359996095,6.3291017625629875
180101,GEORGETOWN COMMUNITY HOSPITAL,KY,Nonprofit,61397909.0,436271342.0,0.1407333076670436,7.105638434690015
50121,ADVENTIST HEALTH HANFORD,CA,Government (nonfederal),286744206.0,933779510.0,0.30707913691530886,3.2564895487373855
450498,STEPHENS MEMORIAL HOSPITAL,TX,For-profit,13284156.0,23144977.0,0.5739541672476063,1.7422993978691608
360172,MERCY REGIONAL MEDICAL CENTER,OH,Government (nonfederal),208306003.0,620025557.0,0.3359635754498423,2.9765131492633943
110142,EVANS MEMORIAL HOSPITAL,GA,For-profit,16345870.0,77837515.0,0.2099998952947046,4.761907136175682
220163,UMASS MEMORIAL MEDICAL CENTER,MA,Government (nonfederal),2020557826.0,3634689049.0,0.5559094048377837,1.7988542580815006
170175,ST. CATHERINE HOSPITAL - DODGE CITY,KS,Government (nonfederal),36919223.0,110947403.0,0.3327632914490121,3.00513916557778
490107,RESTON HOSPITAL,VA,Nonprofit,267613168.0,914693396.0,0.29257144434439536,3.4179685657321617
490050,VIRGINIA HOSPITAL CENTER ARLINGTON,VA,Government (nonfederal),579031243.0,978836777.0,0.5915503550802934,1.6904731632935392
390045,UPMC WILLIAMSPORT HOSPITAL,PA,Government (nonfederal),385892312.0,1423784987.0,0.271032715981293,3.6895914811591273
150008,ST. CATHERINE HOSPITAL,IN,Government (nonfederal),139592213.0,370915461.0,0.3763450912066456,2.6571357601444427
340041,CALDWELL MEMORIAL HOSPITAL,NC,Nonprofit,143280791.0,362843410.0,0.39488326658599093,2.532393962007091
30055,KINGMAN REGIONAL MEDICAL CENTER,AZ,Government (nonfederal),278702701.0,1145322716.0,0.2433398876199361,4.109478350552476
510091,CHARLESTON SURGICAL HOSPITAL,WV,Nonprofit,29224328.0,66365745.0,0.44035259455009507,2.270907478180508
110043,ST. JOSEPHS HOSPITAL  INC.,GA,Government (nonfederal),318339270.0,752685754.0,0.4229378174201501,2.3644137715086173
360078,UH PORTAGE MEDICAL CENTER,OH,Government (nonfederal),150918482.0,452441674.0,0.3335645027252728,2.997920917333372
231300,PAUL OLIVER MEMORIAL HOSPITAL,MI,Government (nonfederal),23435248.0,46904878.0,0.4996334922777115,2.001467106300731
170012,SALINA REGIONAL HEALTH CENTER,KS,Government (nonfederal),169553398.0,364610318.0,0.46502632983633774,2.150415870757129
150004,FRANCISCAN HEALTH HAMMOND,IN,Government (nonfederal),107939149.0,406155887.0,0.2657579329879318,3.762822764148344
40072,BHMC- STUTTGART,AR,Government (nonfederal),28404876.0,81240214.0,0.34964058563410483,2.8600798679775963
330234,WESTCHESTER MEDICAL CENTER,NY,Other,1381677070.0,2313037320.0,0.5973431807836114,1.6740795445060113
310032,INSPIRA MEDICAL CENTER VINELAND,NJ,Government (nonfederal),497662054.0,1050561267.0,0.47371064366491633,2.110993310733713
100032,ORLANDO HEALTH BAYFRONT HOSPITAL,FL,Government (nonfederal),292435367.0,790627447.0,0.36987758028086776,2.7035972259812198
150165,FRANCISCAN HEALTH MUNSTER,IN,Government (nonfederal),133087863.0,393908719.0,0.3378647300264506,2.9597644001542047
230075,BRONSON BATTLE CREEK,MI,Government (nonfederal),244265899.0,465919169.0,0.5242666866964643,1.9074261733112408
240004,HENNEPIN COUNTY MEDICAL CENTER,MN,For-profit,929521939.0,1190178906.0,0.7809934576340072,1.2804204570797117
331314,SOLDIERS & SAILORS MEMORIAL HOSPITAL,NY,Government (nonfederal),40263177.0,51651030.0,0.7795232157035397,1.2828354304976977
190184,CITIZENS MEDICAL CENTER,LA,Other,17602481.0,23744030.0,0.7413434450680866,1.3489024643741983
340158,BRUNSWICK MEDICAL CENTER,NC,Government (nonfederal),109754997.0,389381086.0,0.2818703859693894,3.547729913381529
490093,SENTARA CAREPLEX HOSPITAL,VA,Government (nonfederal),229170399.0,734009749.0,0.3122171051709015,3.2028994678322307
390268,MOUNT NITTANY MEDICAL CENTER,PA,Government (nonfederal),378878019.0,798323661.0,0.47459199508806743,2.1070730445304613
670265,LEGENT ORTHOPEDIC HOSPITAL CARROLLTO,TX,Nonprofit,48534927.0,154575472.0,0.31398854146795036,3.184829597044619
154014,BOWEN HEALTH  INC,IN,Government (nonfederal),22674849.0,32521700.0,0.6972221316843831,1.4342631344535084
150035,PORTER REGIONAL HOSPITAL,IN,Nonprofit,329519668.0,1395161353.0,0.2361874970887328,4.2339243707905165
140043,CGH MEDICAL CENTER,IL,Other,181594737.0,703149614.0,0.25825902963519226,3.872081457955469
170122,VIA CHRISTI HOSPITAL WICHITA,KS,Government (nonfederal),588450603.0,851713676.0,0.6909019070394732,1.4473834705204645
230239,MYMICHIGAN MEDICAL CENTER SAULT,MI,Government (nonfederal),49883078.0,93815341.0,0.5317155751744269,1.8807047351809367
100140,BAPTIST MEDICAL CTR-NASSAU,FL,Government (nonfederal),89978549.0,270553393.0,0.33257224388237483,3.00686548079365
160117,THE FINLEY HOSPITAL,IA,Government (nonfederal),111810549.0,221084541.0,0.5057366222634264,1.9773137953199744
460019,UINTAH BASIN MEDICAL CENTER,UT,Government (nonfederal),89246875.0,187624005.0,0.47566874505210566,2.102303357960713
190270,SOUTHERN SURGICAL HOSPITAL,LA,Nonprofit,32915086.0,96116534.0,0.342449780804622,2.9201361952996265
100001,SHANDS JACKSONVILLE MEDICAL CENTER,FL,Government (nonfederal),863656503.0,2381877091.0,0.36259490729532357,2.757898635309645
450209,NORTHWEST TEXAS HOSPITAL,TX,Nonprofit,272299899.0,1026513469.0,0.2652667570599602,3.76979012026736
150058,MEMORIAL HOSPITAL OF SOUTH BEND  INC,IN,Government (nonfederal),515311835.0,810700520.0,0.6356377260002251,1.5732231727222024
140122,UCM ADVENTHEALTH HINSDALE,IL,Government (nonfederal),303067701.0,588744192.0,0.5147697507986626,1.9426160889378312
160058,UNIVERSITY OF IOWA HEALTH CARE MEDIC,IA,Other,1763279679.0,4161582930.0,0.4237040829557613,2.3601377476091243
50026,GROSSMONT HOSPITAL,CA,Government (nonfederal),837460282.0,1765390324.0,0.47437683928305024,2.108028717235333
360133,KETTERING HEALTH DAYTON,OH,Government (nonfederal),528504051.0,2245258262.0,0.23538675258196198,4.248327439972641
200034,ST. MARYS REGIONAL MEDICAL CENTER,ME,Government (nonfederal),204146634.0,346847136.0,0.5885781164414746,1.6990098205586874
60011,DENVER HEALTH MEDICAL CENTER,CO,Other,847832682.0,1839999438.0,0.4607787722596033,2.170238865597304
180141,UNIVERSITY OF LOUISVILLE HOSPITAL,KY,Government (nonfederal),638927094.0,1798637511.0,0.35522838264657985,2.8150903724236183
50515,KFH - SAN DIEGO,CA,Government (nonfederal),1071007367.0,2358884845.0,0.4540312212654874,2.202491707977206
370014,ALLIANCEHEALTH DURANT,OK,Nonprofit,79760507.0,633104385.0,0.12598318522150181,7.9375672097972
30146,HONORHEALTH SONORAN CROSSING MED CTR,AZ,Government (nonfederal),102909076.0,346619141.0,0.2968938059886312,3.3682076885035874
220108,BIDMC-MILTON HOSPITAL  INC,MA,Government (nonfederal),144588082.0,199654253.0,0.7241923466563971,1.3808486165547171
390316,SURGICAL INSTITUTE OF READING,PA,Nonprofit,39797192.0,192954337.0,0.20625186569400614,4.848440990510085
390184,HIGHLANDS HOSPITAL,PA,Government (nonfederal),25295034.0,51390055.0,0.49221651932460475,2.0316262472705118
330164,HIGHLAND HOSPITAL,NY,Government (nonfederal),393927322.0,613607646.0,0.6419856802110318,1.557667142468478
390335,ST LUKES HOSPITAL-CARBON CAMPUS,PA,Government (nonfederal),36212668.0,156339039.0,0.2316290814605813,4.317247185432457
521343,STOUGHTON HOSPITAL ASSOCIATION,WI,Government (nonfederal),39213884.0,107666841.0,0.3642150511316664,2.7456306291924566
450890,BAYLOR S&W MEDICAL CENTER - PLANO,TX,Government (nonfederal),214134168.0,391667063.0,0.5467249820799969,1.8290731771493842
210061,ATLANTIC GENERAL HOSPITAL,MD,Government (nonfederal),72364745.0,80170654.0,0.902633836565684,1.107868949168549
330181,GLEN COVE HOSPITAL,NY,Government (nonfederal),186467200.0,226102707.0,0.8247013159378052,1.2125602089804535
140088,UNIVERSITY OF CHICAGO HOSPITALS,IL,Government (nonfederal),2039508819.0,5272369864.0,0.3868296177257719,2.58511746302971
260179,ST. LUKES HOSPITAL,MO,Government (nonfederal),489642198.0,1294592791.0,0.37822101390026974,2.643956742878603
390203,DOYLESTOWN HOSPITAL,PA,Government (nonfederal),338028691.0,867432927.0,0.38968856320576356,2.5661517797020372
100321,ASCENSION ST. VINCENTS CLAY COUNTY,FL,Government (nonfederal),152187249.0,562447534.0,0.270580347143988,3.6957599121855473
220084,EMERSON HOSPITAL,MA,Government (nonfederal),312619998.0,525050307.0,0.5954096090072375,1.6795160589822535
240166,MAYO CLINIC HEALTH SYSTEM-FAIRMONT,MN,Government (nonfederal),71252230.0,112916038.0,0.6310195722595227,1.584736898760923
220016,BAYSTATE FRANKLIN MEDICAL CENTER,MA,Government (nonfederal),107661929.0,200247150.0,0.5376452498824578,1.859962494262944
230036,MYMICHIGAN MEDICAL CENTER ALPENA,MI,Government (nonfederal),205011912.0,521089362.0,0.39342947093208935,2.54175163246124
10097,ELMORE COMMUNITY HOSPITAL,AL,Nonprofit,15548559.0,30108846.0,0.5164116552324854,1.936439640483726
360009,LIMA MEMORIAL HOSPITAL,OH,Government (nonfederal),220710148.0,541520222.0,0.4075750803632962,2.453535675215079
10092,DCH REGIONAL MEDICAL CENTER,AL,For-profit,554931469.0,1044602505.0,0.5312369694154621,1.88239911296146
30006,TUCSON MEDICAL CENTER,AZ,Government (nonfederal),825758713.0,1071807252.0,0.7704358329906131,1.2979666276921258
450007,PETERSON REGIONAL MEDICAL CENTER,TX,Government (nonfederal),160292160.0,476777521.0,0.33619907176789904,2.97442820035615
50118,DOCTORS HOSPITAL OF MANTECA,CA,Nonprofit,101501789.0,820136219.0,0.12376211005991433,8.080017377821784
260062,SAINT LUKES NORTH HOSPITAL,MO,Government (nonfederal),158817115.0,509678405.0,0.3116025977204194,3.2092158644236797
440200,SAINT THOMAS STONES RIVER HOSPITAL,TN,Government (nonfederal),12480660.0,19730039.0,0.6325714814856677,1.580849009587634
250082,DELTA HEALTH-THE MEDICAL CENTER,MS,For-profit,105094267.0,208330291.0,0.5044598483280571,1.9823183218928582
140030,ADVOCATE SHERMAN HOSPITAL,IL,Government (nonfederal),334158979.0,874733033.0,0.38201252998753504,2.6177151834067582
180088,NORTON HOSPITALS  INC,KY,Government (nonfederal),2219985447.0,5576979698.0,0.3980623145886876,2.512169485406541
420018,PRISMA HEALTH RICHLAND HOSPITAL,SC,Government (nonfederal),890831347.0,1475477916.0,0.6037578315065747,1.6562932152857885
450827,KELL WEST REGIONAL HOSPITAL,TX,Nonprofit,32165887.0,72574048.0,0.44321472876916,2.2562427083077172
500021,ST CLARE HOSPITAL,WA,Government (nonfederal),179791301.0,570782322.0,0.3149910115821702,3.17469376340961
